,genre,tempo,time sig,mode,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence
2857,forro,115.0,4,1,0.00919,0.682,0.693,0.366,0.0426,-10.748,0.0514,0.941
2858,forro,115.0,4,0,0.0952,0.726,0.787,0.0,0.22,-10.327,0.049,0.886
2859,forro,104.0,4,1,0.302,0.689,0.636,0.000675,0.309,-8.241,0.0321,0.845
2860,forro,108.0,4,1,0.223,0.628,0.898,0.0,0.0925,-6.74,0.0695,0.66
2861,forro,94.0,4,1,0.277,0.486,0.95,1.53e-06,0.718,-6.22,0.0476,0.621
2862,forro,100.0,4,0,0.724,0.647,0.583,0.698,0.06,-9.677,0.0351,0.836
2863,forro,98.0,4,1,0.211,0.808,0.92,2.11e-06,0.268,-5.508,0.0443,0.973
2864,forro,111.0,4,1,0.101,0.557,0.556,0.0,0.0595,-8.558,0.059,0.894
2865,forro,98.0,4,0,0.305,0.77,0.85,0.0,0.143,-5.935,0.0865,0.89
2866,forro,102.0,4,1,0.4,0.666,0.697,0.0,0.494,-8.702,0.0436,0.93
2867,forro,168.0,4,0,0.0963,0.543,0.672,1.49e-06,0.0985,-5.593,0.0295,0.853
2868,forro,118.0,4,0,0.774,0.553,0.57,0.0127,0.106,-10.563,0.0614,0.537
2869,forro,93.0,4,1,0.457,0.708,0.952,2.89e-05,0.14,-6.931,0.0617,0.922
2870,forro,160.0,4,1,0.84,0.53,0.617,0.0,0.383,-7.617,0.0377,0.843
2871,forro,90.0,4,1,0.345,0.808,0.949,0.0,0.0722,-1.92,0.0541,0.968
2872,forro,82.0,4,1,0.299,0.411,0.618,0.0,0.0692,-8.262,0.102,0.8
2873,forro,172.0,4,1,0.208,0.633,0.777,0.0,0.184,-5.348,0.0557,0.879
2874,forro,106.0,4,1,0.437,0.629,0.597,0.0,0.0921,-6.895,0.0318,0.855
2875,forro,119.0,4,1,0.809,0.557,0.314,0.0233,0.108,-14.369,0.0625,0.537
2876,forro,186.0,4,1,0.387,0.603,0.915,0.0,0.4,-6.109,0.123,0.943
2877,forro,79.0,4,0,0.275,0.636,0.474,0.0,0.11,-9.184,0.0408,0.77
2878,forro,170.0,4,1,0.436,0.473,0.804,0.0,0.222,-6.822,0.0726,0.367
2879,forro,102.0,4,0,0.336,0.743,0.947,0.0,0.625,-5.217,0.0419,0.805
2880,forro,145.0,4,1,0.154,0.603,0.809,0.614,0.0625,-7.19,0.0409,0.833
2881,forro,100.0,4,0,0.454,0.522,0.527,0.0,0.188,-6.589,0.0381,0.546
2882,forro,108.0,4,1,0.681,0.58,0.83,9.04e-05,0.753,-8.118,0.0702,0.58
2883,forro,77.0,4,1,0.977,0.594,0.0675,0.142,0.0919,-22.793,0.317,0.795
2884,forro,109.0,3,0,0.671,0.621,0.455,4.85e-06,0.147,-9.776,0.0314,0.504
2885,forro,130.0,4,0,0.262,0.778,0.879,0.0,0.359,-5.552,0.0409,0.882
2886,forro,96.0,4,1,0.357,0.579,0.67,0.0,0.132,-7.537,0.0388,0.683
2887,forro,90.0,3,1,0.719,0.467,0.419,0.0,0.596,-8.025,0.0263,0.361
2888,forro,157.0,4,0,0.0738,0.622,0.726,0.81,0.203,-9.584,0.1,0.894
2889,forro,102.0,4,1,0.477,0.651,0.725,0.0,0.295,-8.148,0.0407,0.956
2890,forro,104.0,4,1,0.884,0.56,0.299,0.794,0.0938,-14.865,0.0534,0.207
2891,forro,96.0,4,0,0.503,0.705,0.821,3.94e-06,0.233,-6.718,0.0394,0.578
2892,forro,93.0,4,0,0.635,0.794,0.946,7.83e-06,0.0401,-5.948,0.0496,0.947
2893,forro,113.0,4,1,0.607,0.434,0.679,0.0,0.134,-3.7,0.0335,0.483
2894,forro,106.0,4,1,0.24,0.717,0.813,0.000117,0.0855,-6.512,0.0382,0.804
2895,forro,154.0,4,1,0.602,0.587,0.602,0.0,0.187,-6.443,0.033,0.861
2896,forro,118.0,4,1,0.537,0.657,0.394,0.0074,0.118,-12.946,0.0327,0.569
2897,forro,125.0,4,1,0.0217,0.499,0.869,0.00769,0.414,-11.712,0.0602,0.589
2898,forro,106.0,4,1,0.431,0.752,0.568,0.0,0.0364,-7.67,0.0418,0.893
2899,funk,115.0,4,1,0.0585,0.802,0.599,0.00602,0.0804,-11.259,0.0537,0.886
2900,funk,176.0,4,1,0.106,0.521,0.799,0.732,0.332,-11.993,0.097,0.709
2901,funk,122.0,4,1,0.157,0.774,0.698,0.00027,0.0684,-7.5,0.0481,0.969
2902,funk,107.0,4,1,0.339,0.62,0.807,0.0343,0.317,-10.769,0.0536,0.82
2903,funk,102.0,4,0,0.0549,0.766,0.878,0.000273,0.0309,-5.257,0.0673,0.907
2904,funk,93.0,4,1,0.129,0.635,0.773,6.98e-06,0.0562,-5.227,0.0772,0.659
2905,funk,108.0,4,0,0.0543,0.852,0.82,0.0194,0.202,-5.541,0.065,0.601
2906,funk,99.0,4,1,0.406,0.797,0.504,0.015,0.0313,-10.533,0.0411,0.849
2907,funk,112.0,4,0,0.0193,0.804,0.739,0.000922,0.0891,-8.559,0.0554,0.886
2908,funk,126.0,4,0,0.0702,0.792,0.745,0.00664,0.0886,-7.78,0.164,0.755
2909,funk,120.0,4,1,0.114,0.706,0.727,7.7e-05,0.174,-8.714,0.0456,0.965
2910,funk,95.0,4,1,0.311,0.746,0.525,0.00867,0.0818,-8.7,0.186,0.835
2911,funk,113.0,4,1,0.152,0.76,0.608,8.62e-05,0.0467,-8.594,0.275,0.715
2912,funk,112.0,4,0,0.00784,0.83,0.565,0.00429,0.0873,-11.013,0.0507,0.873
2913,funk,92.0,4,1,0.0784,0.587,0.783,2.23e-05,0.783,-8.608,0.0722,0.956
2914,funk,92.0,4,1,0.48,0.789,0.683,0.0,0.35,-8.835,0.086,0.882
2915,funk,105.0,4,1,0.112,0.856,0.762,0.00549,0.296,-10.445,0.0814,0.839
2916,funk,106.0,4,1,0.0829,0.719,0.579,0.0,0.16,-12.418,0.0493,0.806
2917,funk,106.0,4,0,0.0584,0.669,0.825,6.81e-05,0.0341,-8.351,0.0432,0.867
2918,funk,104.0,4,1,0.265,0.797,0.731,0.00245,0.067,-6.852,0.038,0.893
2919,funk,108.0,4,0,0.0731,0.831,0.782,0.0171,0.032,-10.48,0.0595,0.631
2920,funk,114.0,4,1,0.115,0.698,0.687,1.48e-06,0.0858,-6.185,0.0673,0.8
2921,funk,142.0,4,0,0.256,0.849,0.858,0.00673,0.0422,-6.649,0.12,0.961
2922,funk,98.0,4,1,0.212,0.838,0.793,2.19e-05,0.21,-8.924,0.284,0.73
2923,funk,96.0,4,0,0.183,0.685,0.835,0.118,0.0856,-9.053,0.041,0.96
2924,funk,107.0,4,0,0.0548,0.768,0.853,0.13,0.0188,-5.915,0.0427,0.889
2925,funk,115.0,4,1,0.224,0.61,0.889,2.6e-05,0.0529,-6.566,0.0905,0.491
2926,funk,109.0,4,1,0.124,0.822,0.87,0.0,0.045,-6.257,0.0592,0.901
2927,funk,111.0,4,1,0.436,0.854,0.776,0.175,0.0549,-9.85,0.217,0.656
2928,funk,112.0,4,0,0.225,0.814,0.852,0.161,0.325,-5.941,0.0557,0.923
2929,funk,102.0,4,1,0.138,0.666,0.733,0.000349,0.0892,-5.884,0.0563,0.597
2930,funk,171.0,4,1,0.0345,0.719,0.615,0.0492,0.0573,-13.674,0.122,0.961
2931,funk,100.0,4,1,0.0182,0.648,0.751,0.000401,0.0418,-8.582,0.0806,0.863
2932,funk,111.0,4,1,0.271,0.883,0.667,0.000856,0.115,-12.143,0.0601,0.91
2933,funk,112.0,4,0,0.0803,0.778,0.88,0.000141,0.0254,-4.515,0.0324,0.928
2934,funk,106.0,4,1,0.296,0.9,0.709,0.00047,0.0863,-12.683,0.0636,0.897
2935,funk,73.0,4,1,0.616,0.657,0.546,0.0,0.226,-9.738,0.269,0.757
2936,funk,107.0,4,0,0.261,0.683,0.598,0.0168,0.171,-8.622,0.0538,0.799
2937,funk,113.0,4,1,0.0232,0.706,0.723,0.0441,0.0994,-9.235,0.0382,0.937
2938,funk,93.0,4,1,0.0973,0.572,0.688,3.48e-05,0.0891,-5.871,0.0698,0.619
2939,funk,113.0,4,0,0.0397,0.819,0.64,0.000149,0.304,-9.124,0.0371,0.917
2940,funk,120.0,4,1,0.457,0.784,0.708,7.5e-05,0.0913,-9.141,0.11,0.749
2941,funk,100.0,4,1,0.0182,0.805,0.556,0.0152,0.0562,-11.061,0.0573,0.896
2942,funk,111.0,4,0,0.32,0.727,0.91,1.16e-05,0.0987,-4.449,0.0837,0.885
2943,funk,116.0,4,1,0.0582,0.747,0.777,0.0,0.339,-7.374,0.123,0.757
2944,funk,123.0,4,0,0.015,0.933,0.641,8.01e-05,0.197,-6.245,0.0441,0.886
2945,funk,119.0,4,1,0.0255,0.782,0.967,0.000945,0.0321,-4.406,0.113,0.902
2946,funk,101.0,4,1,0.0407,0.776,0.457,0.00378,0.0208,-6.187,0.0759,0.731
2947,funk,181.0,4,1,0.0233,0.499,0.98,0.348,0.211,-4.818,0.0569,0.947
2948,funk,125.0,4,0,0.061,0.772,0.871,6.09e-05,0.0563,-4.095,0.0536,0.859
2949,funk,111.0,4,1,0.149,0.87,0.657,0.0102,0.053,-7.32,0.0522,0.893
2950,funk,132.0,4,0,0.112,0.826,0.9,0.00136,0.0875,-4.383,0.0411,0.954
2951,funk,119.0,4,1,0.053,0.728,0.972,0.0789,0.0706,-7.904,0.0485,0.815
2952,funk,106.0,4,1,0.118,0.829,0.787,0.00537,0.0932,-7.446,0.0626,0.862
2953,funk,94.0,4,0,0.256,0.537,0.82,1.93e-06,0.432,-7.011,0.127,0.881
2954,funk,101.0,4,1,0.0451,0.723,0.866,2.8e-05,0.0992,-7.064,0.101,0.944
2955,funk,122.0,4,1,0.000547,0.906,0.63,0.616,0.0994,-8.071,0.0575,0.342
2956,funk,122.0,4,1,0.0539,0.87,0.775,0.259,0.0572,-7.039,0.0368,0.947
2957,funk,140.0,4,1,0.0823,0.811,0.647,0.681,0.0572,-10.989,0.0498,0.99
2958,funk,101.0,4,1,0.0286,0.751,0.848,0.0167,0.0856,-4.289,0.129,0.587
2959,funk,124.0,4,0,0.0363,0.933,0.718,0.0414,0.0349,-8.303,0.0472,0.977
2960,funk,138.0,4,0,0.141,0.584,0.975,0.501,0.101,-6.534,0.0651,0.876
2961,funk,118.0,4,1,0.225,0.883,0.664,2.3e-06,0.941,-10.395,0.411,0.8
2962,funk,98.0,4,1,0.0433,0.764,0.61,0.0303,0.0548,-12.159,0.0566,0.975
2963,funk,121.0,4,1,0.0466,0.843,0.656,0.0187,0.169,-11.184,0.0595,0.931
2964,funk,102.0,4,0,0.283,0.717,0.947,0.00558,0.0264,-4.175,0.0785,0.875
2965,funk,113.0,4,1,0.0157,0.726,0.907,2.47e-05,0.0339,-5.604,0.0377,0.784
2966,funk,103.0,4,1,0.668,0.676,0.692,0.00915,0.13,-13.093,0.052,0.799
2967,funk,112.0,4,0,0.187,0.934,0.64,0.00587,0.193,-9.011,0.0739,0.853
2968,funk,117.0,4,1,0.156,0.799,0.586,0.0,0.0499,-7.563,0.215,0.954
2969,funk,102.0,4,0,0.565,0.641,0.917,3.81e-05,0.236,-5.496,0.0888,0.856
2970,funk,130.0,4,1,0.0178,0.909,0.963,0.003,0.0877,-4.922,0.0735,0.849
2971,funk,99.0,4,1,0.106,0.746,0.612,0.000182,0.292,-10.328,0.117,0.639
2972,funk,128.0,4,0,0.0918,0.869,0.736,0.0362,0.0577,-8.173,0.091,0.91
2973,funk,116.0,3,0,0.236,0.793,0.442,0.00163,0.0662,-11.293,0.0564,0.833
2974,funk,108.0,4,1,0.257,0.867,0.715,0.000254,0.0352,-12.571,0.0642,0.822
2975,funk,107.0,4,1,0.205,0.797,0.576,0.0254,0.0641,-11.139,0.0688,0.85
2976,funk,95.0,4,0,0.329,0.696,0.691,0.0,0.197,-13.697,0.0415,0.963
2977,funk,107.0,4,0,0.0593,0.85,0.78,8.16e-05,0.0205,-5.427,0.0609,0.948
2978,funk,111.0,4,1,0.195,0.889,0.646,3.19e-05,0.0502,-6.366,0.0668,0.966
2979,garage,155.0,4,0,0.00166,0.462,0.981,0.00894,0.0856,-2.371,0.127,0.547
2980,garage,161.0,4,1,0.000119,0.201,0.943,0.782,0.0928,-3.612,0.078,0.732
2981,garage,158.0,4,0,5.69e-05,0.415,0.867,0.000192,0.0883,-5.497,0.0387,0.36
2982,garage,130.0,4,1,0.0562,0.408,0.771,3.46e-06,0.506,-5.207,0.0357,0.691
2983,garage,92.0,4,1,0.0451,0.406,0.74,0.722,0.637,-7.232,0.031,0.814
2984,garage,136.0,4,1,0.000474,0.732,0.794,0.736,0.08,-6.247,0.0726,0.373
2985,garage,85.0,4,1,0.186,0.548,0.532,0.000263,0.217,-7.596,0.0323,0.405
2986,garage,166.0,4,1,9.53e-06,0.257,0.956,0.892,0.374,-3.174,0.16,0.456
2987,garage,131.0,4,1,0.000985,0.792,0.813,0.46,0.0588,-5.443,0.0414,0.893
2988,garage,136.0,4,1,0.00287,0.542,0.924,0.569,0.131,-3.481,0.0309,0.707
2989,garage,120.0,4,0,0.00963,0.665,0.844,0.000215,0.311,-6.164,0.0501,0.902
2990,garage,143.0,4,0,0.0539,0.468,0.855,0.00139,0.0934,-5.214,0.0314,0.556
2991,garage,105.0,4,1,0.0882,0.308,0.705,0.318,0.0356,-6.084,0.0662,0.144
2992,garage,134.0,4,1,0.0785,0.811,0.676,0.00383,0.936,-9.522,0.0642,0.425
2993,garage,92.0,4,1,0.00563,0.532,0.344,0.000473,0.115,-13.057,0.035,0.126
2994,garage,140.0,4,0,0.0962,0.478,0.906,0.919,0.115,-6.781,0.0419,0.59
2995,garage,129.0,4,1,0.0712,0.772,0.981,2.41e-05,0.106,-6.608,0.126,0.889
2996,garage,128.0,4,0,0.0109,0.743,0.908,0.000661,0.64,-5.731,0.141,0.615
2997,garage,122.0,4,1,0.000881,0.627,0.752,0.0299,0.105,-7.691,0.0346,0.472
2998,garage,100.0,4,1,0.0773,0.49,0.778,0.00862,0.087,-6.968,0.0548,0.278
2999,garage,86.0,4,0,0.155,0.603,0.773,0.0,0.123,-6.324,0.0358,0.811
3000,garage,134.0,4,1,0.0679,0.326,0.674,5.94e-05,0.17,-7.505,0.0376,0.495
3001,garage,180.0,4,1,0.016,0.158,0.956,0.0112,0.46,-1.894,0.0526,0.537
3002,garage,142.0,4,1,0.00171,0.331,0.941,0.0209,0.102,-2.127,0.052,0.671
3003,garage,132.0,4,0,0.0213,0.736,0.836,0.58,0.0243,-8.76,0.105,0.964
3004,garage,140.0,4,1,0.0509,0.449,0.585,8.75e-05,0.0833,-6.761,0.0268,0.212
3005,garage,129.0,4,0,7.2e-05,0.443,0.802,0.00277,0.103,-8.965,0.115,0.483
3006,garage,127.0,4,1,0.0315,0.79,0.779,0.00992,0.358,-9.208,0.0885,0.962
3007,garage,135.0,4,0,0.069,0.63,0.857,0.0,0.419,-4.339,0.378,0.744
3008,garage,125.0,4,0,0.00257,0.918,0.735,0.0417,0.0479,-4.485,0.166,0.704
3009,garage,92.0,4,1,0.00463,0.547,0.943,0.00789,0.685,-2.502,0.244,0.515
3010,garage,108.0,4,1,0.00453,0.674,0.833,0.00574,0.274,-7.625,0.0393,0.682
3011,garage,140.0,4,1,0.01,0.828,0.558,0.00805,0.0468,-7.192,0.0653,0.713
3012,garage,114.0,4,1,0.0913,0.796,0.669,8.75e-06,0.104,-8.26,0.0873,0.756
3013,garage,129.0,4,1,0.0571,0.879,0.669,1.21e-05,0.022,-8.013,0.147,0.94
3014,garage,106.0,4,0,0.0226,0.724,0.725,0.0336,0.0445,-11.93,0.0395,0.909
3015,garage,132.0,4,0,0.00153,0.807,0.859,0.557,0.0313,-6.303,0.0713,0.964
3016,garage,135.0,4,1,0.00864,0.779,0.683,0.796,0.137,-8.47,0.04,0.516
3017,garage,128.0,4,1,0.01,0.85,0.924,0.379,0.23,-12.12,0.0625,0.819
3018,garage,130.0,4,0,0.0557,0.782,0.697,5.55e-06,0.0496,-8.214,0.12,0.875
3019,garage,78.0,4,1,0.0524,0.528,0.654,0.117,0.0994,-7.027,0.172,0.627
3020,garage,134.0,4,1,0.0158,0.732,0.475,0.0216,0.12,-11.276,0.234,0.395
3021,garage,177.0,5,0,0.697,0.16,0.293,0.87,0.117,-16.104,0.0624,0.0389
3022,garage,123.0,4,1,0.000985,0.553,0.81,1.04e-05,0.109,-3.229,0.0416,0.399
3023,garage,127.0,4,1,0.000698,0.673,0.88,0.671,0.0492,-4.606,0.0623,0.476
3024,garage,130.0,4,0,0.0118,0.75,0.883,0.169,0.136,-4.119,0.158,0.692
3025,garage,128.0,4,0,0.00878,0.518,0.836,0.274,0.192,-4.6,0.0288,0.801
3026,garage,177.0,4,1,0.000241,0.24,0.868,0.692,0.0199,-3.312,0.0616,0.375
3027,garage,162.0,4,0,0.00494,0.552,0.651,0.0349,0.132,-10.624,0.229,0.533
3028,garage,143.0,4,1,0.203,0.609,0.577,0.0,0.32,-13.303,0.0302,0.964
3029,garage,130.0,4,1,0.00188,0.658,0.709,0.00447,0.0657,-6.736,0.0904,0.855
3030,garage,160.0,4,1,0.286,0.652,0.757,0.0,0.0886,-6.819,0.153,0.962
3031,garage,130.0,4,1,0.749,0.825,0.549,0.0033,0.199,-9.168,0.0588,0.912
3032,garage,140.0,4,1,0.0812,0.301,0.912,0.00702,0.272,-4.287,0.0539,0.747
3033,garage,132.0,4,0,0.236,0.783,0.842,0.149,0.062,-7.291,0.158,0.962
3034,garage,139.0,4,1,0.576,0.798,0.698,0.0558,0.308,-10.074,0.319,0.819
3035,garage,178.0,5,0,2.44e-05,0.262,0.946,0.857,0.114,-6.18,0.0953,0.659
3036,garage,130.0,4,0,0.00129,0.699,0.611,0.104,0.211,-11.468,0.072,0.344
3037,garage,182.0,4,1,0.00102,0.244,0.947,0.0254,0.16,-4.293,0.152,0.792
3038,garage,85.0,4,1,0.121,0.674,0.428,0.0,0.132,-9.504,0.122,0.337
3039,garage,71.0,4,1,0.111,0.432,0.917,3.48e-06,0.112,-7.067,0.12,0.45
3040,garage,129.0,4,0,0.0242,0.837,0.422,0.207,0.0783,-10.053,0.0418,0.428
3041,garage,115.0,4,1,0.000866,0.412,0.601,0.0466,0.321,-10.493,0.0536,0.49
3042,garage,130.0,4,0,0.000305,0.63,0.743,0.362,0.0641,-6.991,0.0539,0.873
3043,garage,104.0,4,0,0.66,0.506,0.918,0.0899,0.268,-5.16,0.0537,0.688
3044,garage,130.0,4,0,0.0383,0.841,0.749,0.00431,0.355,-9.871,0.0874,0.844
3045,garage,122.0,4,1,0.266,0.663,0.679,0.212,0.351,-15.797,0.0483,0.568
3046,garage,124.0,4,1,0.0979,0.666,0.742,0.000557,0.354,-4.8,0.07,0.939
3047,garage,105.0,4,1,0.000389,0.279,0.664,0.000655,0.133,-8.851,0.0371,0.49
3048,garage,95.0,4,1,0.266,0.387,0.882,0.000719,0.0937,-9.196,0.0393,0.729
3049,garage,106.0,4,1,0.00425,0.538,0.52,0.0,0.367,-7.46,0.0299,0.678
3050,garage,170.0,4,1,0.645,0.566,0.713,0.0,0.114,-4.25,0.0417,0.807
3051,garage,119.0,4,1,0.25,0.491,0.802,0.0,0.387,-7.106,0.0392,0.472
3052,garage,134.0,4,0,0.007,0.922,0.52,0.154,0.223,-10.371,0.383,0.899
3053,garage,160.0,4,1,0.273,0.299,0.972,0.0,0.219,-3.027,0.147,0.378
3054,garage,127.0,4,0,0.073,0.517,0.952,0.544,0.257,-10.212,0.0868,0.447
3055,garage,134.0,4,1,0.253,0.548,0.857,0.922,0.187,-8.595,0.0452,0.461
3056,garage,140.0,4,1,0.0114,0.794,0.517,0.0902,0.0451,-7.219,0.0758,0.648
3057,garage,128.0,4,0,0.0588,0.706,0.89,0.00286,0.306,-4.444,0.0688,0.684
3058,garage,137.0,4,1,0.000973,0.523,0.816,0.0468,0.0775,-7.96,0.04,0.76
3059,garage,177.0,4,1,2.27e-05,0.202,0.935,0.822,0.274,-8.295,0.0417,0.904
3060,garage,140.0,4,1,0.00927,0.406,0.986,0.00736,0.45,-4.737,0.0699,0.763
3061,garage,133.0,4,1,2.79e-05,0.462,0.85,0.028,0.0969,-4.955,0.0305,0.838
3062,garage,85.0,4,0,0.00778,0.452,0.999,0.575,0.509,3.282,0.067,0.403
3063,garage,137.0,4,0,0.000224,0.466,0.832,0.042,0.186,-5.823,0.0333,0.778
3064,garage,104.0,4,1,0.0199,0.754,0.933,0.0,0.297,-5.786,0.0448,0.75
3065,garage,137.0,4,1,0.0254,0.495,0.632,0.0332,0.237,-12.941,0.0404,0.376
3066,garage,158.0,4,1,0.0133,0.398,0.954,0.000218,0.0891,-7.373,0.0715,0.433
3067,garage,136.0,4,1,0.304,0.737,0.912,1.01e-06,0.0467,-3.708,0.288,0.905
3068,garage,130.0,4,0,0.192,0.842,0.693,0.000237,0.028,-7.316,0.268,0.973
3069,garage,155.0,4,1,0.0505,0.512,0.817,0.0,0.0775,-3.154,0.142,0.552
3070,garage,83.0,4,1,0.000456,0.408,0.665,0.863,0.0888,-6.286,0.0578,0.667
3071,garage,116.0,4,0,0.8,0.532,0.768,2.01e-05,0.377,-8.698,0.0551,0.698
3072,garage,128.0,4,1,0.00987,0.415,0.901,0.361,0.136,-3.124,0.0428,0.424
3073,garage,178.0,5,0,0.406,0.412,0.386,0.977,0.124,-10.84,0.0591,0.0721
3074,garage,128.0,4,0,0.165,0.591,0.611,3.71e-05,0.114,-9.179,0.0394,0.655
3075,garage,141.0,4,1,0.00248,0.321,0.99,0.00631,0.0924,-4.461,0.204,0.209
3076,garage,133.0,4,1,0.0362,0.872,0.707,5.59e-06,0.27,-7.911,0.0513,0.92
3077,garage,92.0,4,0,0.000414,0.38,0.872,0.543,0.0712,-9.062,0.168,0.164
3078,garage,164.0,4,1,0.0449,0.134,0.757,0.353,0.389,-3.816,0.0413,0.367
3079,gospel,109.0,4,0,0.272,0.536,0.837,0.0,0.874,-4.538,0.125,0.464
3080,gospel,118.0,4,1,0.486,0.669,0.326,0.0,0.151,-11.298,0.0308,0.236
3081,gospel,144.0,4,1,0.107,0.542,0.566,0.0,0.0695,-9.883,0.0361,0.351
3082,gospel,126.0,4,1,0.506,0.422,0.557,1.66e-05,0.183,-6.967,0.0385,0.234
3083,gospel,77.0,4,1,0.442,0.475,0.682,0.0,0.66,-7.418,0.16,0.312
3084,gospel,106.0,4,1,0.114,0.814,0.918,0.0,0.0436,-5.389,0.147,0.732
3085,gospel,120.0,4,1,0.0848,0.851,0.789,0.0,0.18,-3.812,0.0675,0.955
3086,gospel,132.0,4,1,0.223,0.565,0.709,0.0,0.386,-5.475,0.033,0.309
3087,gospel,117.0,1,1,0.878,0.349,0.395,0.0,0.263,-9.651,0.0356,0.406
3088,gospel,154.0,4,1,0.138,0.632,0.717,0.00149,0.0685,-8.307,0.039,0.77
3089,gospel,116.0,4,1,0.48,0.395,0.465,0.0,0.211,-8.636,0.0391,0.255
3090,gospel,148.0,4,1,0.558,0.572,0.58,0.0,0.68,-7.132,0.137,0.537
3091,gospel,134.0,4,1,0.13,0.416,0.851,0.0,0.646,-4.909,0.0737,0.257
3092,gospel,116.0,4,1,0.28,0.732,0.351,0.0,0.5,-8.916,0.0429,0.415
3093,gospel,96.0,4,1,0.0199,0.455,0.538,0.0,0.718,-14.906,0.0587,0.525
3094,gospel,88.0,3,0,0.00156,0.266,0.887,1.18e-05,0.836,-6.028,0.199,0.287
3095,gospel,129.0,3,1,0.365,0.317,0.603,0.0,0.0539,-4.307,0.0479,0.295
3096,gospel,181.0,3,0,0.216,0.348,0.855,0.0,0.336,-5.334,0.504,0.329
3097,gospel,118.0,4,1,0.148,0.604,0.801,0.0,0.907,-4.164,0.224,0.537
3098,gospel,99.0,4,1,0.248,0.511,0.688,0.0,0.693,-6.713,0.0886,0.497
3099,gospel,130.0,4,1,0.21,0.557,0.901,0.0,0.936,-7.867,0.155,0.482
3100,gospel,139.0,3,1,0.198,0.46,0.538,2.28e-06,0.087,-7.1,0.0318,0.104
3101,gospel,160.0,3,1,0.0423,0.387,0.716,0.0,0.55,-4.982,0.0306,0.386
3102,gospel,117.0,4,1,0.519,0.351,0.57,0.0,0.537,-10.51,0.0491,0.403
3103,gospel,148.0,4,1,0.298,0.355,0.536,0.0,0.145,-7.202,0.0461,0.265
3104,gospel,144.0,4,1,0.618,0.6,0.558,9.31e-06,0.136,-7.395,0.0518,0.311
3105,gospel,111.0,4,1,0.0161,0.696,0.889,0.0,0.95,-10.811,0.0497,0.502
3106,gospel,64.0,4,1,0.0164,0.375,0.707,0.0,0.126,-6.425,0.0408,0.229
3107,gospel,172.0,4,1,0.162,0.467,0.904,4.06e-06,0.65,-4.354,0.241,0.364
3108,gospel,155.0,3,1,0.241,0.362,0.634,0.0,0.764,-6.492,0.0753,0.412
3109,gospel,85.0,4,0,0.0756,0.796,0.61,0.0,0.14,-5.427,0.319,0.767
3110,gospel,76.0,4,1,0.442,0.356,0.798,0.0,0.323,-9.05,0.224,0.318
3111,gospel,120.0,4,1,0.238,0.627,0.397,2.73e-05,0.103,-8.765,0.0292,0.219
3112,gospel,90.0,4,0,0.0718,0.74,0.712,0.0,0.33,-7.26,0.0814,0.742
3113,gospel,100.0,4,1,0.0196,0.136,0.841,0.000187,0.153,-4.799,0.047,0.269
3114,gospel,123.0,3,0,0.0546,0.548,0.787,0.0,0.821,-5.208,0.278,0.397
3115,gospel,135.0,4,1,0.299,0.263,0.628,3.4e-06,0.0986,-5.723,0.0329,0.0784
3116,gospel,100.0,4,1,0.0182,0.723,0.884,0.0,0.358,-4.739,0.139,0.747
3117,gospel,111.0,4,1,0.514,0.379,0.538,0.0,0.17,-7.472,0.0464,0.394
3118,gospel,132.0,4,1,0.00974,0.659,0.927,0.0,0.683,-5.912,0.0979,0.746
3119,gospel,114.0,4,0,0.0365,0.238,0.845,0.0,0.427,-5.911,0.0541,0.38
3120,gospel,130.0,4,1,0.275,0.508,0.627,0.0,0.145,-7.79,0.109,0.326
3121,gospel,101.0,3,1,0.419,0.703,0.586,0.0,0.102,-5.793,0.0486,0.558
3122,gospel,85.0,4,1,0.583,0.279,0.511,0.0,0.511,-8.342,0.0536,0.217
3123,gospel,98.0,4,1,0.246,0.397,0.588,2.01e-05,0.155,-7.576,0.0426,0.177
3124,gospel,128.0,4,1,0.754,0.773,0.509,0.0,0.168,-9.141,0.204,0.678
3125,gospel,142.0,4,1,0.00226,0.414,0.659,0.0,0.112,-6.32,0.0304,0.136
3126,gospel,105.0,4,0,0.7,0.414,0.402,0.0,0.365,-8.911,0.0427,0.171
3127,gospel,91.0,4,1,0.0109,0.563,0.775,0.0,0.195,-5.142,0.0894,0.482
3128,gospel,115.0,4,1,0.0292,0.665,0.957,0.0,0.0851,-6.071,0.141,0.503
3129,gospel,110.0,5,1,0.553,0.194,0.235,0.885,0.134,-16.685,0.0367,0.0384
3130,gospel,68.0,4,1,0.336,0.625,0.533,0.0,0.1,-7.439,0.0505,0.598
3131,gospel,100.0,4,0,0.626,0.637,0.745,0.0,0.241,-6.009,0.0328,0.367
3132,gospel,168.0,4,1,0.192,0.303,0.831,0.0,0.885,-5.413,0.126,0.678
3133,gospel,134.0,4,1,0.434,0.545,0.472,0.0,0.0684,-7.552,0.0279,0.193
3134,gospel,148.0,4,1,0.225,0.366,0.701,0.0,0.0886,-4.021,0.0599,0.234
3135,gospel,171.0,4,1,0.0693,0.454,0.905,1.72e-06,0.955,-7.49,0.172,0.582
3136,gospel,114.0,5,1,0.315,0.429,0.675,0.0,0.123,-5.296,0.126,0.167
3137,gospel,144.0,4,1,0.223,0.745,0.753,0.0,0.705,-2.408,0.164,0.589
